db,country,event_date,event_name,category_4,post_month,baseline,shock
GDELT,Japan,2024-05-01,Li Qiang meets PM Kishida on sidelines of China-Japan-Korea leaders meeting in Seoul,Third-party meeting,3,-0.15598574460661457,-0.6426923898792574
GDELT,Japan,2024-05-01,Li Qiang meets PM Kishida on sidelines of China-Japan-Korea leaders meeting in Seoul,Third-party meeting,6,-0.15598574460661457,0.5579790720958904
GDELT,Japan,2024-05-01,Li Qiang meets PM Kishida on sidelines of China-Japan-Korea leaders meeting in Seoul,Third-party meeting,12,-0.15598574460661457,-0.31678713145372345
GDELT,Japan,2024-10-01,Li Qiang meets PM Ishiba on sidelines of East Asia Summit,Third-party meeting,0,-0.4927079936741669,0.3707933395291671
GDELT,Japan,2024-10-01,Li Qiang meets PM Ishiba on sidelines of East Asia Summit,Third-party meeting,1,-0.4927079936741669,0.8947013211634427
GDELT,Japan,2024-10-01,Li Qiang meets PM Ishiba on sidelines of East Asia Summit,Third-party meeting,2,-0.4927079936741669,0.5134934645550887
GDELT,Japan,2024-10-01,Li Qiang meets PM Ishiba on sidelines of East Asia Summit,Third-party meeting,3,-0.4927079936741669,0.7902133139200529
GDELT,Japan,2024-10-01,Li Qiang meets PM Ishiba on sidelines of East Asia Summit,Third-party meeting,6,-0.4927079936741669,1.362969138406952
GDELT,Japan,2024-10-01,Li Qiang meets PM Ishiba on sidelines of East Asia Summit,Third-party meeting,12,-0.4927079936741669,1.3414932298192628
GDELT,Japan,2024-11-01,Meeting on sidelines of APEC Summit in Lima,Third-party meeting,0,-0.5083721718968727,0.9103654993861484
GDELT,Japan,2024-11-01,Meeting on sidelines of APEC Summit in Lima,Third-party meeting,1,-0.5083721718968727,0.5291576427777945
GDELT,Japan,2024-11-01,Meeting on sidelines of APEC Summit in Lima,Third-party meeting,2,-0.5083721718968727,0.8058774921427586
GDELT,Japan,2024-11-01,Meeting on sidelines of APEC Summit in Lima,Third-party meeting,3,-0.5083721718968727,1.0529530079028695
GDELT,Japan,2024-11-01,Meeting on sidelines of APEC Summit in Lima,Third-party meeting,6,-0.5083721718968727,0.03559929583653465
GDELT,Japan,2024-11-01,Meeting on sidelines of APEC Summit in Lima,Third-party meeting,12,-0.5083721718968727,0.11227782942209374
GDELT,Japan,2025-10-01,Xi meets PM Sanae Takaichi on sidelines of APEC Gyeongju,Third-party meeting,0,-0.46064007240348737,1.3094253085485832
GDELT,Japan,2025-10-01,Xi meets PM Sanae Takaichi on sidelines of APEC Gyeongju,Third-party meeting,1,-0.46064007240348737,0.06454572992870844
GDELT,Japan,2025-10-01,Xi meets PM Sanae Takaichi on sidelines of APEC Gyeongju,Third-party meeting,2,-0.46064007240348737,-0.7861039468149011
GDELT,Malaysia,2004-05-01,Official visit to China by Malaysian Prime Minister Abdullah Badawi,Partner inbound visit,0,1.3760379603377835,0.553043853723252
GDELT,Malaysia,2004-05-01,Official visit to China by Malaysian Prime Minister Abdullah Badawi,Partner inbound visit,1,1.3760379603377835,-2.268007078712727
GDELT,Malaysia,2004-05-01,Official visit to China by Malaysian Prime Minister Abdullah Badawi,Partner inbound visit,2,1.3760379603377835,0.642358172083074
GDELT,Malaysia,2004-05-01,Official visit to China by Malaysian Prime Minister Abdullah Badawi,Partner inbound visit,3,1.3760379603377835,-1.2048311729566563
GDELT,Malaysia,2004-05-01,Official visit to China by Malaysian Prime Minister Abdullah Badawi,Partner inbound visit,6,1.3760379603377835,-0.5460864341134151
GDELT,Malaysia,2004-05-01,Official visit to China by Malaysian Prime Minister Abdullah Badawi,Partner inbound visit,12,1.3760379603377835,-0.05590453369640502
GDELT,Malaysia,2005-12-01,Official visit to Malaysia by Chinese Premier Wen Jiabao,Chinese outbound visit,0,2.5079332906106777,-1.1814540015484165
GDELT,Malaysia,2005-12-01,Official visit to Malaysia by Chinese Premier Wen Jiabao,Chinese outbound visit,1,2.5079332906106777,-2.3835661970890345
GDELT,Malaysia,2005-12-01,Official visit to Malaysia by Chinese Premier Wen Jiabao,Chinese outbound visit,2,2.5079332906106777,-1.290131593765396
GDELT,Malaysia,2005-12-01,Official visit to Malaysia by Chinese Premier Wen Jiabao,Chinese outbound visit,3,2.5079332906106777,-0.8315437576184403
GDELT,Malaysia,2005-12-01,Official visit to Malaysia by Chinese Premier Wen Jiabao,Chinese outbound visit,6,2.5079332906106777,-0.5210067976246004
GDELT,Malaysia,2005-12-01,Official visit to Malaysia by Chinese Premier Wen Jiabao,Chinese outbound visit,12,2.5079332906106777,-1.9478382300292494
GDELT,Malaysia,2009-11-01,State visit to Malaysia by Chinese President Hu Jintao,Chinese outbound visit,0,1.1529228925842858,0.9072823141833606
GDELT,Malaysia,2009-11-01,State visit to Malaysia by Chinese President Hu Jintao,Chinese outbound visit,1,1.1529228925842858,0.19122383028806134
GDELT,Malaysia,2009-11-01,State visit to Malaysia by Chinese President Hu Jintao,Chinese outbound visit,2,1.1529228925842858,0.11674272151579856
GDELT,Malaysia,2009-11-01,State visit to Malaysia by Chinese President Hu Jintao,Chinese outbound visit,3,1.1529228925842858,-0.2256777331228772
GDELT,Malaysia,2009-11-01,State visit to Malaysia by Chinese President Hu Jintao,Chinese outbound visit,6,1.1529228925842858,-0.17142645595676942
GDELT,Malaysia,2009-11-01,State visit to Malaysia by Chinese President Hu Jintao,Chinese outbound visit,12,1.1529228925842858,0.30023201534451793
GDELT,Malaysia,2011-04-01,Official visit to Malaysia by Chinese Premier Wen Jiabao,Chinese outbound visit,0,0.786042645229798,0.4519913541998891
GDELT,Malaysia,2011-04-01,Official visit to Malaysia by Chinese Premier Wen Jiabao,Chinese outbound visit,1,0.786042645229798,1.234048908080052
GDELT,Malaysia,2011-04-01,Official visit to Malaysia by Chinese Premier Wen Jiabao,Chinese outbound visit,2,0.786042645229798,-0.4027746068373221
GDELT,Malaysia,2011-04-01,Official visit to Malaysia by Chinese Premier Wen Jiabao,Chinese outbound visit,3,0.786042645229798,1.1441066489317522
GDELT,Malaysia,2011-04-01,Official visit to Malaysia by Chinese Premier Wen Jiabao,Chinese outbound visit,6,0.786042645229798,-0.6194598475040086
GDELT,Malaysia,2011-04-01,Official visit to Malaysia by Chinese Premier Wen Jiabao,Chinese outbound visit,12,0.786042645229798,-1.0919110627339914
GDELT,Malaysia,2013-10-01,State visit to Malaysia by Chinese President Xi Jinping,Chinese outbound visit,0,0.43234484804621093,1.0913536146103666
GDELT,Malaysia,2013-10-01,State visit to Malaysia by Chinese President Xi Jinping,Chinese outbound visit,1,0.43234484804621093,-0.24746084342387437
GDELT,Malaysia,2013-10-01,State visit to Malaysia by Chinese President Xi Jinping,Chinese outbound visit,2,0.43234484804621093,0.45382649237132594
GDELT,Malaysia,2013-10-01,State visit to Malaysia by Chinese President Xi Jinping,Chinese outbound visit,3,0.43234484804621093,0.3702966124487161
GDELT,Malaysia,2013-10-01,State visit to Malaysia by Chinese President Xi Jinping,Chinese outbound visit,6,0.43234484804621093,-0.4332196917389866
GDELT,Malaysia,2013-10-01,State visit to Malaysia by Chinese President Xi Jinping,Chinese outbound visit,12,0.43234484804621093,0.31342056043894456
GDELT,Malaysia,2015-11-01,Official visit to Malaysia by Chinese Premier Li Keqiang,Chinese outbound visit,0,0.6451367408602161,0.7214632111831122
GDELT,Malaysia,2015-11-01,Official visit to Malaysia by Chinese Premier Li Keqiang,Chinese outbound visit,1,0.6451367408602161,0.3714749136628145
GDELT,Malaysia,2015-11-01,Official visit to Malaysia by Chinese Premier Li Keqiang,Chinese outbound visit,2,0.6451367408602161,0.7008003490091256
GDELT,Malaysia,2015-11-01,Official visit to Malaysia by Chinese Premier Li Keqiang,Chinese outbound visit,3,0.6451367408602161,0.29596733449063406
GDELT,Malaysia,2015-11-01,Official visit to Malaysia by Chinese Premier Li Keqiang,Chinese outbound visit,6,0.6451367408602161,0.31877930647203334
GDELT,Malaysia,2015-11-01,Official visit to Malaysia by Chinese Premier Li Keqiang,Chinese outbound visit,12,0.6451367408602161,1.3883378749416626
GDELT,Malaysia,2017-05-01,Malaysian PM Najib Razak attends Belt and Road Forum in Beijing,Partner inbound visit,0,0.5528762271412427,0.5308099242030172
GDELT,Malaysia,2017-05-01,Malaysian PM Najib Razak attends Belt and Road Forum in Beijing,Partner inbound visit,1,0.5528762271412427,-0.25311397898197774
GDELT,Malaysia,2017-05-01,Malaysian PM Najib Razak attends Belt and Road Forum in Beijing,Partner inbound visit,2,0.5528762271412427,0.053855778025517664
GDELT,Malaysia,2017-05-01,Malaysian PM Najib Razak attends Belt and Road Forum in Beijing,Partner inbound visit,3,0.5528762271412427,1.234053755979534
GDELT,Malaysia,2017-05-01,Malaysian PM Najib Razak attends Belt and Road Forum in Beijing,Partner inbound visit,6,0.5528762271412427,0.6962044915737303
GDELT,Malaysia,2017-05-01,Malaysian PM Najib Razak attends Belt and Road Forum in Beijing,Partner inbound visit,12,0.5528762271412427,0.6485163115652556
GDELT,Malaysia,2018-08-01,Official visit to China by Malaysian Prime Minister Mahathir Mohamad,Partner inbound visit,0,1.4737206863001535,0.20278961195811296
GDELT,Malaysia,2018-08-01,Official visit to China by Malaysian Prime Minister Mahathir Mohamad,Partner inbound visit,1,1.4737206863001535,0.020633847149276408
GDELT,Malaysia,2018-08-01,Official visit to China by Malaysian Prime Minister Mahathir Mohamad,Partner inbound visit,2,1.4737206863001535,-0.011721713615511886
GDELT,Malaysia,2018-08-01,Official visit to China by Malaysian Prime Minister Mahathir Mohamad,Partner inbound visit,3,1.4737206863001535,0.3123307855780013
GDELT,Malaysia,2018-08-01,Official visit to China by Malaysian Prime Minister Mahathir Mohamad,Partner inbound visit,6,1.4737206863001535,0.5301377091391111
GDELT,Malaysia,2018-08-01,Official visit to China by Malaysian Prime Minister Mahathir Mohamad,Partner inbound visit,12,1.4737206863001535,-0.39926898693651824
GDELT,Malaysia,2023-03-01,Official visit to China by Malaysian Prime Minister Anwar Ibrahim,Partner inbound visit,0,1.8067303907036454,-0.4526037219745369
GDELT,Malaysia,2023-03-01,Official visit to China by Malaysian Prime Minister Anwar Ibrahim,Partner inbound visit,1,1.8067303907036454,0.07385632904545147
GDELT,Malaysia,2023-03-01,Official visit to China by Malaysian Prime Minister Anwar Ibrahim,Partner inbound visit,2,1.8067303907036454,-0.6616020821601456
GDELT,Malaysia,2023-03-01,Official visit to China by Malaysian Prime Minister Anwar Ibrahim,Partner inbound visit,3,1.8067303907036454,-0.1815379363633678
GDELT,Malaysia,2023-03-01,Official visit to China by Malaysian Prime Minister Anwar Ibrahim,Partner inbound visit,6,1.8067303907036454,-0.9395712635124642
GDELT,Malaysia,2023-03-01,Official visit to China by Malaysian Prime Minister Anwar Ibrahim,Partner inbound visit,12,1.8067303907036454,-0.23775695798415342
GDELT,Malaysia,2024-06-01,Official visit to Malaysia by Chinese Premier Li Qiang,Chinese outbound visit,0,1.673368318287211,0.2709108086806882
GDELT,Malaysia,2024-06-01,Official visit to Malaysia by Chinese Premier Li Qiang,Chinese outbound visit,1,1.673368318287211,-0.0858628624365132
GDELT,Malaysia,2024-06-01,Official visit to Malaysia by Chinese Premier Li Qiang,Chinese outbound visit,2,1.673368318287211,0.5488018348340737
GDELT,Malaysia,2024-06-01,Official visit to Malaysia by Chinese Premier Li Qiang,Chinese outbound visit,3,1.673368318287211,-0.23459019316861363
GDELT,Malaysia,2024-06-01,Official visit to Malaysia by Chinese Premier Li Qiang,Chinese outbound visit,6,1.673368318287211,-0.1861217460754121
GDELT,Malaysia,2024-06-01,Official visit to Malaysia by Chinese Premier Li Qiang,Chinese outbound visit,12,1.673368318287211,-0.2946040203570235
GDELT,Malaysia,2024-09-01,State visit to China by King of Malaysia Sultan Ibrahim,Partner inbound visit,0,1.9179849119799606,-0.4792067868613632
GDELT,Malaysia,2024-09-01,State visit to China by King of Malaysia Sultan Ibrahim,Partner inbound visit,1,1.9179849119799606,-0.43374409926664015
GDELT,Malaysia,2024-09-01,State visit to China by King of Malaysia Sultan Ibrahim,Partner inbound visit,2,1.9179849119799606,-0.4458999246883515
GDELT,Malaysia,2024-09-01,State visit to China by King of Malaysia Sultan Ibrahim,Partner inbound visit,3,1.9179849119799606,-0.43073833976816167
GDELT,Malaysia,2024-09-01,State visit to China by King of Malaysia Sultan Ibrahim,Partner inbound visit,6,1.9179849119799606,-0.05690779213646735
GDELT,Malaysia,2024-09-01,State visit to China by King of Malaysia Sultan Ibrahim,Partner inbound visit,12,1.9179849119799606,0.1620581552678413
GDELT,Malaysia,2025-04-01,State visit to Malaysia by Chinese President Xi Jinping,Chinese outbound visit,0,1.5337014046965798,0.9342584148993176
GDELT,Malaysia,2025-04-01,State visit to Malaysia by Chinese President Xi Jinping,Chinese outbound visit,1,1.5337014046965798,0.6219685339554133
GDELT,Malaysia,2025-04-01,State visit to Malaysia by Chinese President Xi Jinping,Chinese outbound visit,2,1.5337014046965798,-0.15493710676639227
GDELT,Malaysia,2025-04-01,State visit to Malaysia by Chinese President Xi Jinping,Chinese outbound visit,3,1.5337014046965798,0.5443519493118647
GDELT,Malaysia,2025-04-01,State visit to Malaysia by Chinese President Xi Jinping,Chinese outbound visit,6,1.5337014046965798,0.8160830223947493
GDELT,Mexico,2003-12-01,Wen Jiabao visits Mexico and strategic partnership established,Chinese outbound visit,0,2.682841627479895,-0.8447058363307778
GDELT,Mexico,2003-12-01,Wen Jiabao visits Mexico and strategic partnership established,Chinese outbound visit,1,2.682841627479895,-0.9421520346906802
GDELT,Mexico,2003-12-01,Wen Jiabao visits Mexico and strategic partnership established,Chinese outbound visit,2,2.682841627479895,2.3171583725201033
GDELT,Mexico,2003-12-01,Wen Jiabao visits Mexico and strategic partnership established,Chinese outbound visit,3,2.682841627479895,0.11150346487455254
GDELT,Mexico,2003-12-01,Wen Jiabao visits Mexico and strategic partnership established,Chinese outbound visit,6,2.682841627479895,0.46410870188204223
GDELT,Mexico,2003-12-01,Wen Jiabao visits Mexico and strategic partnership established,Chinese outbound visit,12,2.682841627479895,-0.9894088130975471
GDELT,Mexico,2005-09-01,Hu Jintao pays state visit to Mexico,Chinese outbound visit,0,1.244106243678715,1.2481473360227007
GDELT,Mexico,2005-09-01,Hu Jintao pays state visit to Mexico,Chinese outbound visit,1,1.244106243678715,5.455893756321284
GDELT,Mexico,2005-09-01,Hu Jintao pays state visit to Mexico,Chinese outbound visit,2,1.244106243678715,0.4271005437024087
GDELT,Mexico,2005-09-01,Hu Jintao pays state visit to Mexico,Chinese outbound visit,3,1.244106243678715,1.2304726799701613
GDELT,Mexico,2005-09-01,Hu Jintao pays state visit to Mexico,Chinese outbound visit,6,1.244106243678715,1.8415800045649249
GDELT,Mexico,2005-09-01,Hu Jintao pays state visit to Mexico,Chinese outbound visit,12,1.244106243678715,-0.8962881930864448
GDELT,Mexico,2008-07-01,Calderon pays state visit to China,Partner inbound visit,0,0.7325475944215789,0.8982745637257885
GDELT,Mexico,2008-07-01,Calderon pays state visit to China,Partner inbound visit,1,0.7325475944215789,-0.33323816559128794
GDELT,Mexico,2008-07-01,Calderon pays state visit to China,Partner inbound visit,2,0.7325475944215789,1.6327696251693258
GDELT,Mexico,2008-07-01,Calderon pays state visit to China,Partner inbound visit,3,0.7325475944215789,3.4547024396192114
GDELT,Mexico,2008-07-01,Calderon pays state visit to China,Partner inbound visit,6,0.7325475944215789,0.3072187698244129
GDELT,Mexico,2008-07-01,Calderon pays state visit to China,Partner inbound visit,12,0.7325475944215789,0.6704744703697134
GDELT,Mexico,2009-02-01,Xi Jinping pays official visit to Mexico as Vice President,Chinese outbound visit,0,1.7083891153526103,1.2938422004417742
GDELT,Mexico,2009-02-01,Xi Jinping pays official visit to Mexico as Vice President,Chinese outbound visit,1,1.7083891153526103,-1.4634996234502473
GDELT,Mexico,2009-02-01,Xi Jinping pays official visit to Mexico as Vice President,Chinese outbound visit,2,1.7083891153526103,-0.16681072824154053
GDELT,Mexico,2009-02-01,Xi Jinping pays official visit to Mexico as Vice President,Chinese outbound visit,3,1.7083891153526103,-0.8327485698431356
GDELT,Mexico,2009-02-01,Xi Jinping pays official visit to Mexico as Vice President,Chinese outbound visit,6,1.7083891153526103,-2.0230153245502533
GDELT,Mexico,2009-02-01,Xi Jinping pays official visit to Mexico as Vice President,Chinese outbound visit,12,1.7083891153526103,0.24749202817013338
GDELT,Mexico,2013-04-01,Pena Nieto visits China and attends Boao Forum,Partner inbound visit,0,1.8233371769651368,0.3465337835378093
GDELT,Mexico,2013-04-01,Pena Nieto visits China and attends Boao Forum,Partner inbound visit,1,1.8233371769651368,-0.9245982542987119
GDELT,Mexico,2013-04-01,Pena Nieto visits China and attends Boao Forum,Partner inbound visit,2,1.8233371769651368,0.8703719002896171
GDELT,Mexico,2013-04-01,Pena Nieto visits China and attends Boao Forum,Partner inbound visit,3,1.8233371769651368,0.18898430994762405
GDELT,Mexico,2013-04-01,Pena Nieto visits China and attends Boao Forum,Partner inbound visit,6,1.8233371769651368,0.11009629262468534
GDELT,Mexico,2013-04-01,Pena Nieto visits China and attends Boao Forum,Partner inbound visit,12,1.8233371769651368,0.28871670460463106
GDELT,Mexico,2013-06-01,"Xi Jinping pays state visit to Mexico, ties upgraded to comprehensive strategic partnership",Chinese outbound visit,0,1.147462386542416,1.5462466907123378
GDELT,Mexico,2013-06-01,"Xi Jinping pays state visit to Mexico, ties upgraded to comprehensive strategic partnership",Chinese outbound visit,1,1.147462386542416,0.8648591003703447
GDELT,Mexico,2013-06-01,"Xi Jinping pays state visit to Mexico, ties upgraded to comprehensive strategic partnership",Chinese outbound visit,2,1.147462386542416,2.1904219726267504
GDELT,Mexico,2013-06-01,"Xi Jinping pays state visit to Mexico, ties upgraded to comprehensive strategic partnership",Chinese outbound visit,3,1.147462386542416,1.0354603676616747
GDELT,Mexico,2013-06-01,"Xi Jinping pays state visit to Mexico, ties upgraded to comprehensive strategic partnership",Chinese outbound visit,6,1.147462386542416,1.3207966379184934
GDELT,Mexico,2013-06-01,"Xi Jinping pays state visit to Mexico, ties upgraded to comprehensive strategic partnership",Chinese outbound visit,12,1.147462386542416,0.7847604837758295
GDELT,Mexico,2014-11-01,Pena Nieto pays state visit to China and attends APEC summit,Partner inbound visit,0,1.8202786187416529,0.13993844912322007
GDELT,Mexico,2014-11-01,Pena Nieto pays state visit to China and attends APEC summit,Partner inbound visit,1,1.8202786187416529,0.43213906098822963
GDELT,Mexico,2014-11-01,Pena Nieto pays state visit to China and attends APEC summit,Partner inbound visit,2,1.8202786187416529,-0.8302115652033665
GDELT,Mexico,2014-11-01,Pena Nieto pays state visit to China and attends APEC summit,Partner inbound visit,3,1.8202786187416529,0.8504265752235127
GDELT,Mexico,2014-11-01,Pena Nieto pays state visit to China and attends APEC summit,Partner inbound visit,6,1.8202786187416529,-0.16133301188589866
GDELT,Mexico,2014-11-01,Pena Nieto pays state visit to China and attends APEC summit,Partner inbound visit,12,1.8202786187416529,0.6966100597989644
GDELT,Mexico,2016-09-01,Pena Nieto attends G20 Hangzhou summit and holds bilateral meeting,Third-party meeting,0,0.9929534938140906,-0.22377000231992794
GDELT,Mexico,2016-09-01,Pena Nieto attends G20 Hangzhou summit and holds bilateral meeting,Third-party meeting,1,0.9929534938140906,-0.056193966233288206
GDELT,Mexico,2016-09-01,Pena Nieto attends G20 Hangzhou summit and holds bilateral meeting,Third-party meeting,2,0.9929534938140906,0.3510042968541883
GDELT,Mexico,2016-09-01,Pena Nieto attends G20 Hangzhou summit and holds bilateral meeting,Third-party meeting,3,0.9929534938140906,0.12330141165183706
GDELT,Mexico,2016-09-01,Pena Nieto attends G20 Hangzhou summit and holds bilateral meeting,Third-party meeting,6,0.9929534938140906,-0.45208805776371064
GDELT,Mexico,2016-09-01,Pena Nieto attends G20 Hangzhou summit and holds bilateral meeting,Third-party meeting,12,0.9929534938140906,1.388404007295374
GDELT,Mexico,2017-09-01,Xi Jinping meets Pena Nieto on sidelines of BRICS Plus dialogue in Xiamen,Third-party meeting,0,2.2743088278254153,0.10704867328404921
GDELT,Mexico,2017-09-01,Xi Jinping meets Pena Nieto on sidelines of BRICS Plus dialogue in Xiamen,Third-party meeting,1,2.2743088278254153,0.09435556112438404
GDELT,Mexico,2017-09-01,Xi Jinping meets Pena Nieto on sidelines of BRICS Plus dialogue in Xiamen,Third-party meeting,2,2.2743088278254153,0.1808841633216054
GDELT,Mexico,2017-09-01,Xi Jinping meets Pena Nieto on sidelines of BRICS Plus dialogue in Xiamen,Third-party meeting,3,2.2743088278254153,-0.01658982973180345
GDELT,Mexico,2017-09-01,Xi Jinping meets Pena Nieto on sidelines of BRICS Plus dialogue in Xiamen,Third-party meeting,6,2.2743088278254153,-0.7522753941841054
GDELT,Mexico,2017-09-01,Xi Jinping meets Pena Nieto on sidelines of BRICS Plus dialogue in Xiamen,Third-party meeting,12,2.2743088278254153,-0.019706362615855344
GDELT,Mexico,2023-11-01,Xi Jinping meets Lopez Obrador on sidelines of APEC summit,Third-party meeting,0,1.6876109548648928,0.3345261332175311
GDELT,Mexico,2023-11-01,Xi Jinping meets Lopez Obrador on sidelines of APEC summit,Third-party meeting,1,1.6876109548648928,-0.8409255841325227
GDELT,Mexico,2023-11-01,Xi Jinping meets Lopez Obrador on sidelines of APEC summit,Third-party meeting,2,1.6876109548648928,0.4369393632521663
GDELT,Mexico,2023-11-01,Xi Jinping meets Lopez Obrador on sidelines of APEC summit,Third-party meeting,3,1.6876109548648928,-2.890664908562444
GDELT,Mexico,2023-11-01,Xi Jinping meets Lopez Obrador on sidelines of APEC summit,Third-party meeting,6,1.6876109548648928,-1.4428683289196216
GDELT,Mexico,2023-11-01,Xi Jinping meets Lopez Obrador on sidelines of APEC summit,Third-party meeting,12,1.6876109548648928,-0.09410293199115616
GDELT,Mexico,2024-11-01,Xi Jinping meets Sheinbaum on sidelines of G20 summit in Rio,Third-party meeting,0,1.1516525243921805,0.44185549848155614
GDELT,Mexico,2024-11-01,Xi Jinping meets Sheinbaum on sidelines of G20 summit in Rio,Third-party meeting,1,1.1516525243921805,-0.8491486612267021
GDELT,Mexico,2024-11-01,Xi Jinping meets Sheinbaum on sidelines of G20 summit in Rio,Third-party meeting,2,1.1516525243921805,0.7445837021422304
GDELT,Mexico,2024-11-01,Xi Jinping meets Sheinbaum on sidelines of G20 summit in Rio,Third-party meeting,3,1.1516525243921805,1.7890579154200676
GDELT,Mexico,2024-11-01,Xi Jinping meets Sheinbaum on sidelines of G20 summit in Rio,Third-party meeting,6,1.1516525243921805,1.7555241383450675
GDELT,Mexico,2024-11-01,Xi Jinping meets Sheinbaum on sidelines of G20 summit in Rio,Third-party meeting,12,1.1516525243921805,0.7164281969220216
GDELT,Mexico,2025-05-01,Mexican Foreign Minister De la Fuente visits China for CELAC ministerial meeting,Partner inbound visit,0,2.9373550601832226,-0.030178397445974614
GDELT,Mexico,2025-05-01,Mexican Foreign Minister De la Fuente visits China for CELAC ministerial meeting,Partner inbound visit,1,2.9373550601832226,-1.3612300835574982
GDELT,Mexico,2025-05-01,Mexican Foreign Minister De la Fuente visits China for CELAC ministerial meeting,Partner inbound visit,2,2.9373550601832226,-2.3718400925574525
GDELT,Mexico,2025-05-01,Mexican Foreign Minister De la Fuente visits China for CELAC ministerial meeting,Partner inbound visit,3,2.9373550601832226,-1.0878222930979633
GDELT,Mexico,2025-05-01,Mexican Foreign Minister De la Fuente visits China for CELAC ministerial meeting,Partner inbound visit,6,2.9373550601832226,-1.0692743388690205
GDELT,Netherlands,2004-12-01,Official visit to the Netherlands,Chinese outbound visit,0,-0.7245602871128353,3.645454894159693
GDELT,Netherlands,2004-12-01,Official visit to the Netherlands,Chinese outbound visit,1,-0.7245602871128353,3.7485308367935044
GDELT,Netherlands,2004-12-01,Official visit to the Netherlands,Chinese outbound visit,2,-0.7245602871128353,-0.6042329255060411
GDELT,Netherlands,2004-12-01,Official visit to the Netherlands,Chinese outbound visit,3,-0.7245602871128353,-0.6977062026599955
GDELT,Netherlands,2004-12-01,Official visit to the Netherlands,Chinese outbound visit,6,-0.7245602871128353,2.8139887722194956
GDELT,Netherlands,2004-12-01,Official visit to the Netherlands,Chinese outbound visit,12,-0.7245602871128353,9.9306649092238235
GDELT,Netherlands,2013-11-01,Official visit to China,Partner inbound visit,0,1.5429947104535664,0.6018362455873518
GDELT,Netherlands,2013-11-01,Official visit to China,Partner inbound visit,1,1.5429947104535664,-0.6419062763835548
GDELT,Netherlands,2013-11-01,Official visit to China,Partner inbound visit,2,1.5429947104535664,-0.7052748742777659
GDELT,Netherlands,2013-11-01,Official visit to China,Partner inbound visit,3,1.5429947104535664,0.1441505964540184
GDELT,Netherlands,2013-11-01,Official visit to China,Partner inbound visit,6,1.5429947104535664,0.7657558243578393
GDELT,Netherlands,2013-11-01,Official visit to China,Partner inbound visit,12,1.5429947104535664,0.8901416139408003
GDELT,Netherlands,2014-03-01,State visit to the Netherlands,Chinese outbound visit,0,1.141984525717799,1.1451094867651932
GDELT,Netherlands,2014-03-01,State visit to the Netherlands,Chinese outbound visit,1,1.141984525717799,4.348565617884923
GDELT,Netherlands,2014-03-01,State visit to the Netherlands,Chinese outbound visit,2,1.141984525717799,1.1667660090936067
GDELT,Netherlands,2014-03-01,State visit to the Netherlands,Chinese outbound visit,3,1.141984525717799,0.9581566245244719
GDELT,Netherlands,2014-03-01,State visit to the Netherlands,Chinese outbound visit,6,1.141984525717799,0.5402557818557767
GDELT,Netherlands,2014-03-01,State visit to the Netherlands,Chinese outbound visit,12,1.141984525717799,1.04233555333135
GDELT,Netherlands,2015-10-01,State visit to China,Partner inbound visit,0,1.4251610090235804,0.34658041493510683
GDELT,Netherlands,2015-10-01,State visit to China,Partner inbound visit,1,1.4251610090235804,-1.9293759106028514
GDELT,Netherlands,2015-10-01,State visit to China,Partner inbound visit,2,1.4251610090235804,-0.5348496708966117
GDELT,Netherlands,2015-10-01,State visit to China,Partner inbound visit,3,1.4251610090235804,-0.9424636258416925
GDELT,Netherlands,2015-10-01,State visit to China,Partner inbound visit,6,1.4251610090235804,0.10134066135593267
GDELT,Netherlands,2015-10-01,State visit to China,Partner inbound visit,12,1.4251610090235804,-1.5193658792187474
GDELT,Netherlands,2018-02-01,Working visit to China,Partner inbound visit,0,1.5096721399649418,0.4427144454156262
GDELT,Netherlands,2018-02-01,Working visit to China,Partner inbound visit,1,1.5096721399649418,-0.26179309168314435
GDELT,Netherlands,2018-02-01,Working visit to China,Partner inbound visit,2,1.5096721399649418,-0.9225283689102379
GDELT,Netherlands,2018-02-01,Working visit to China,Partner inbound visit,3,1.5096721399649418,-0.26711851743038895
GDELT,Netherlands,2018-02-01,Working visit to China,Partner inbound visit,6,1.5096721399649418,-0.4714326654378531
GDELT,Netherlands,2018-02-01,Working visit to China,Partner inbound visit,12,1.5096721399649418,-0.5674226362826705
GDELT,Netherlands,2018-10-01,Official visit to the Netherlands,Chinese outbound visit,0,0.8049001119055598,0.5232902051122738
GDELT,Netherlands,2018-10-01,Official visit to the Netherlands,Chinese outbound visit,1,0.8049001119055598,0.8139298183037506
GDELT,Netherlands,2018-10-01,Official visit to the Netherlands,Chinese outbound visit,2,0.8049001119055598,0.28723926088036633
GDELT,Netherlands,2018-10-01,Official visit to the Netherlands,Chinese outbound visit,3,0.8049001119055598,-0.2343923234759474
GDELT,Netherlands,2018-10-01,Official visit to the Netherlands,Chinese outbound visit,6,0.8049001119055598,-0.5484333613691502
GDELT,Netherlands,2018-10-01,Official visit to the Netherlands,Chinese outbound visit,12,0.8049001119055598,-0.8190159413839998
GDELT,Netherlands,2022-11-01,Bilateral meeting on sidelines of G20 summit,Third-party meeting,0,0.8881335303512768,0.3199582243221789
GDELT,Netherlands,2022-11-01,Bilateral meeting on sidelines of G20 summit,Third-party meeting,1,0.8881335303512768,0.12223765377469731
